Age,Income,LoanAmount,CreditScore,Married,Education,Gender,Approved
38,146457,63659207,447,No,Graduate,Male,1
48,394796,63668241,677,Yes,Graduate,Female,1
30,329732,63676354,759,No,Graduate,Male,1
22,117624,63706235,783,Yes,Graduate,Male,1
36,51186,63717914,638,No,Graduate,Male,0
31,217277,63740575,763,Yes,Non-Graduate,Male,1
43,341199,63760423,386,No,Non-Graduate,Male,1
25,339868,63778642,501,Yes,Graduate,Female,1
56,369230,63785147,831,Yes,Graduate,Male,1
56,386648,63800892,474,No,Graduate,Male,1
35,240935,63816568,433,Yes,Graduate,Male,1
53,146270,63822046,823,Yes,Non-Graduate,Female,0
41,247544,63828961,842,Yes,Non-Graduate,Female,1
39,260489,63829058,667,Yes,Graduate,Female,0
24,246113,63860111,722,Yes,Non-Graduate,Male,1
48,165817,63871441,455,Yes,Non-Graduate,Female,1
21,71360,63884028,388,No,Non-Graduate,Female,0
23,144997,63896608,743,Yes,Non-Graduate,Female,1
45,338953,63914076,648,Yes,Non-Graduate,Male,1
38,314366,63937127,549,Yes,Non-Graduate,Female,0
43,20834,63944265,700,Yes,Non-Graduate,Male,1
43,122951,63945558,306,Yes,Non-Graduate,Male,0
41,239977,64080293,809,No,Non-Graduate,Male,1
53,105192,64086530,839,Yes,Graduate,Female,1
64,181323,64099735,752,Yes,Non-Graduate,Male,0
46,399553,64123169,546,No,Graduate,Male,1
47,175642,64131675,607,Yes,Non-Graduate,Female,0
55,225463,64152008,646,Yes,Non-Graduate,Male,1
45,272712,64154237,620,No,Graduate,Male,1
25,279425,64159408,743,Yes,Non-Graduate,Female,1
53,306629,64179220,475,No,Graduate,Female,1
50,104294,64219645,608,No,Non-Graduate,Male,0
40,249530,64247209,743,No,Graduate,Male,1
52,124470,64267857,638,Yes,Graduate,Male,1
46,215829,64312341,585,No,Non-Graduate,Male,1
56,379698,64318318,807,No,Graduate,Female,1
39,109312,64356562,767,No,Graduate,Female,0
45,274136,64401870,587,Yes,Non-Graduate,Male,1
38,324094,64428062,325,Yes,Graduate,Female,1
54,129876,64469700,667,Yes,Graduate,Male,0
63,181205,64485688,793,No,Graduate,Female,0
27,303816,64503474,479,Yes,Graduate,Male,1
59,397721,64515664,414,Yes,Non-Graduate,Female,1
60,39627,64535080,315,Yes,Non-Graduate,Male,0
41,66936,64565016,676,Yes,Non-Graduate,Female,0
54,200388,64584476,381,Yes,Graduate,Male,1
36,220598,64626968,529,No,Non-Graduate,Male,0
28,170644,64640508,743,No,Graduate,Male,0
58,352343,64644087,500,No,Non-Graduate,Female,1
27,276446,64668245,830,No,Non-Graduate,Female,1
51,363862,64709037,655,Yes,Graduate,Male,1
38,164375,64718283,691,No,Non-Graduate,Male,1
30,140507,64719239,607,Yes,Non-Graduate,Male,0
37,161463,64747892,333,No,Non-Graduate,Male,0
64,75182,64754673,318,No,Graduate,Female,0
28,98858,64796885,432,No,Non-Graduate,Female,0
21,99211,64804026,829,Yes,Non-Graduate,Female,0
62,300539,64817461,650,No,Graduate,Male,1
21,349127,64855740,595,Yes,Graduate,Male,1
45,56160,64941348,823,No,Non-Graduate,Male,0
62,213709,64963891,830,Yes,Non-Graduate,Male,1
61,351065,64979722,413,Yes,Non-Graduate,Female,1
60,199000,65000969,367,Yes,Non-Graduate,Male,0
39,81602,65037817,342,Yes,Non-Graduate,Male,0
54,310886,65044971,360,No,Graduate,Male,1
35,58744,65058882,388,No,Graduate,Male,0
32,262653,65071522,570,No,Graduate,Female,1
56,348953,65091121,818,Yes,Non-Graduate,Female,1
26,236915,65092317,735,No,Graduate,Male,1
22,305904,65100055,807,No,Non-Graduate,Female,1
28,230536,65108467,665,No,Graduate,Male,1
36,299343,65127859,399,No,Graduate,Male,1
59,133815,65145035,642,No,Non-Graduate,Female,0
37,35029,65145063,630,No,Graduate,Female,0
61,195188,65161785,334,Yes,Graduate,Male,0
64,247336,65166247,832,No,Graduate,Female,1
53,325313,65168990,477,No,Non-Graduate,Male,1
59,41067,65176972,549,Yes,Graduate,Male,0
26,339233,65223207,718,No,Non-Graduate,Male,1
42,343966,65223299,405,No,Graduate,Male,1
35,335837,65253658,538,No,Non-Graduate,Male,1
35,208728,65267168,500,No,Non-Graduate,Female,1
32,330272,65326731,406,Yes,Graduate,Female,1
28,379792,65349754,492,No,Non-Graduate,Male,1
46,127524,65382277,553,No,Graduate,Female,0
60,274640,65447138,332,No,Graduate,Male,1
40,231979,65449794,568,Yes,Non-Graduate,Male,1
28,385391,65457994,817,No,Non-Graduate,Male,1
33,306740,65504449,365,No,Non-Graduate,Male,0
60,254750,65508188,576,No,Graduate,Female,1
23,273017,65512200,507,Yes,Non-Graduate,Male,1
40,307507,65530932,619,Yes,Graduate,Female,1
44,391380,65558974,645,No,Non-Graduate,Female,1
63,296393,65571989,367,No,Non-Graduate,Male,1
49,266984,65586108,616,Yes,Non-Graduate,Female,1
50,134165,65599333,786,Yes,Non-Graduate,Male,0
63,258697,65629251,681,No,Non-Graduate,Male,1
32,111873,65632576,733,No,Graduate,Female,0
21,168459,65658945,586,No,Non-Graduate,Female,1
38,84222,65675473,570,Yes,Graduate,Male,0
27,301120,65684458,632,Yes,Graduate,Female,1
37,118575,65686594,410,Yes,Graduate,Female,0
61,172324,65733973,397,No,Non-Graduate,Male,0
64,70013,65741254,601,No,Graduate,Male,0
28,317843,65756377,599,No,Graduate,Male,1
21,340176,65779308,810,Yes,Graduate,Male,1
22,198002,65812267,673,Yes,Graduate,Female,1
44,122413,65824076,770,No,Graduate,Female,0
63,132333,65845854,736,No,Non-Graduate,Male,0
23,256361,65862304,531,Yes,Graduate,Female,1
32,206770,65891152,303,Yes,Graduate,Female,0
38,290590,65974577,816,No,Graduate,Female,1
22,266732,66008396,830,No,Graduate,Male,1
26,233175,66018862,645,No,Graduate,Male,1
40,232498,66022495,612,No,Non-Graduate,Female,1
33,207035,66047891,746,No,Graduate,Female,1
30,83928,66051337,457,No,Graduate,Female,0
28,42490,66054057,475,Yes,Graduate,Male,0
64,191929,66068129,414,No,Graduate,Female,0
49,197129,66196813,723,No,Graduate,Female,1
30,50348,66203282,553,Yes,Graduate,Female,0
47,95271,66204285,826,Yes,Graduate,Male,0
46,383592,66216732,442,No,Graduate,Male,1
43,119122,66279208,593,Yes,Graduate,Female,1
49,271435,66302037,404,No,Non-Graduate,Female,1
61,142984,66320151,596,Yes,Non-Graduate,Male,1
22,344809,66338844,762,No,Graduate,Male,1
23,324393,66341430,432,Yes,Graduate,Male,1
63,75989,66343298,466,Yes,Graduate,Female,0
39,194750,66347457,555,Yes,Graduate,Male,1
24,152447,66356204,639,Yes,Non-Graduate,Male,0
49,317515,66356710,412,Yes,Non-Graduate,Male,1
46,212994,66363214,782,No,Graduate,Male,1
22,316379,66370860,526,No,Graduate,Female,1
33,20215,66410143,345,No,Non-Graduate,Female,0
22,268141,66451338,451,Yes,Graduate,Female,1
29,97506,66481800,711,Yes,Graduate,Male,1
24,48164,66486651,811,Yes,Graduate,Male,0
36,350456,66510236,551,No,Non-Graduate,Female,1
53,245409,66542096,413,Yes,Graduate,Male,1
45,23748,66546470,468,No,Non-Graduate,Female,0
27,96396,66554334,770,No,Graduate,Female,1
58,363924,66555663,665,Yes,Graduate,Male,1
38,109031,66559850,743,Yes,Graduate,Male,1
41,186258,66577738,544,No,Non-Graduate,Male,0
22,224335,66578638,343,No,Graduate,Male,1
41,87300,66603407,794,Yes,Graduate,Male,0
54,341465,66651541,753,No,Non-Graduate,Male,1
28,177753,66676592,606,No,Non-Graduate,Male,1
59,109524,66707711,799,Yes,Non-Graduate,Female,0
46,91916,66708460,807,Yes,Non-Graduate,Male,1
52,115057,66718149,763,Yes,Non-Graduate,Female,0
21,326369,66749936,355,No,Non-Graduate,Female,0
59,292827,66750503,743,No,Non-Graduate,Male,1
50,268550,66767903,570,No,Graduate,Male,1
28,170737,66812691,596,No,Graduate,Female,0
24,67456,66818666,600,No,Graduate,Male,0
55,145074,66837729,676,No,Non-Graduate,Female,0
48,286150,66839650,714,No,Graduate,Male,1
32,120474,66850631,494,Yes,Graduate,Female,0
38,130114,66881281,494,No,Graduate,Female,1
22,123619,66885180,366,No,Non-Graduate,Male,0
21,399653,66903896,331,No,Graduate,Male,1
63,369784,66904326,631,No,Graduate,Female,1
44,212537,66937703,566,Yes,Non-Graduate,Female,1
62,78755,66964181,351,Yes,Graduate,Male,0
40,327322,66985323,740,Yes,Non-Graduate,Female,1
24,139392,67003650,414,Yes,Non-Graduate,Male,1
24,124143,67032207,327,Yes,Non-Graduate,Male,0
27,191541,67036839,779,No,Non-Graduate,Male,1
40,232330,67040997,718,Yes,Graduate,Male,1
60,128835,67052107,560,Yes,Graduate,Male,0
56,295160,67113289,449,No,Graduate,Male,1
46,305248,67117171,623,No,Non-Graduate,Female,1
54,111228,67191943,579,Yes,Non-Graduate,Female,0
62,388697,67197427,511,Yes,Graduate,Female,1
29,111141,67214151,351,No,Non-Graduate,Female,0
40,90198,67225906,696,No,Non-Graduate,Female,0
29,222834,67236272,793,No,Graduate,Male,1
41,235757,67240565,515,No,Non-Graduate,Male,0
39,171152,67246183,746,Yes,Graduate,Male,1
31,276620,67297846,401,Yes,Graduate,Male,1
32,163953,67300000,818,Yes,Non-Graduate,Female,1
34,69111,67374795,762,No,Graduate,Male,1
49,384628,67406419,519,No,Graduate,Female,1
60,186562,67414727,763,No,Non-Graduate,Male,1
40,348030,67420815,658,No,Graduate,Male,1
40,130776,67430280,487,No,Non-Graduate,Male,0
41,339836,67431363,501,Yes,Graduate,Male,1
49,312552,67465164,531,Yes,Non-Graduate,Male,1
45,291189,67484906,484,Yes,Graduate,Female,1
41,163029,67495788,442,Yes,Non-Graduate,Male,0
36,52083,67517286,821,Yes,Non-Graduate,Male,0
63,259646,67568931,472,No,Non-Graduate,Female,1
40,198838,67587027,314,Yes,Non-Graduate,Male,0
60,333658,67595521,621,No,Non-Graduate,Male,1
38,325023,67600057,608,Yes,Non-Graduate,Male,1
48,261071,67600673,408,No,Graduate,Female,1
32,359997,67601939,394,Yes,Non-Graduate,Female,1
37,377395,67621803,596,No,Graduate,Male,1
44,23114,67668530,347,Yes,Graduate,Male,0
45,345800,67705933,781,No,Non-Graduate,Male,1
32,21515,67706290,402,Yes,Graduate,Male,0
56,145549,67712955,519,Yes,Graduate,Female,0
59,159909,67743611,757,No,Non-Graduate,Male,0
36,299365,67756957,539,No,Non-Graduate,Female,1
55,168878,67760870,526,No,Graduate,Female,1
33,121735,67777425,690,Yes,Non-Graduate,Female,0
24,316902,67778161,845,Yes,Non-Graduate,Female,1
54,219294,67803007,347,No,Non-Graduate,Female,1
32,55135,67821590,444,No,Non-Graduate,Female,0
41,20727,67823446,731,No,Non-Graduate,Female,0
23,253294,67841017,552,No,Graduate,Male,1
54,35989,67865334,411,Yes,Graduate,Male,0
46,370353,67918581,823,No,Graduate,Female,1
56,321407,67956740,381,Yes,Graduate,Male,1
64,283685,67974107,706,No,Non-Graduate,Female,1
63,393513,67974681,807,No,Graduate,Male,1
38,298060,67985389,777,Yes,Graduate,Male,1
42,134634,67995475,834,Yes,Graduate,Female,1
58,276433,68033972,624,Yes,Non-Graduate,Female,1
59,74745,68034631,421,No,Non-Graduate,Male,0
43,380400,68068992,486,No,Non-Graduate,Female,1
39,301695,68084594,723,Yes,Graduate,Female,1
64,247107,68100462,819,Yes,Graduate,Male,1
35,275245,68102995,512,Yes,Graduate,Male,1
42,274174,68147328,798,No,Non-Graduate,Female,1
42,355468,68165115,351,Yes,Graduate,Female,1
50,127051,68173717,798,No,Non-Graduate,Female,0
29,360716,68203974,747,No,Non-Graduate,Male,1
21,361701,68206105,593,No,Non-Graduate,Female,1
24,189251,68206326,336,Yes,Graduate,Male,0
26,123780,68241071,590,No,Non-Graduate,Female,0
54,188600,68275792,811,No,Graduate,Female,1
54,304907,68279539,787,No,Non-Graduate,Male,1
27,295478,68316925,332,No,Non-Graduate,Male,1
48,384119,68321913,665,No,Graduate,Female,1
28,255207,68355832,300,No,Non-Graduate,Female,1
46,78008,68366744,714,No,Non-Graduate,Female,0
45,195885,68453860,528,Yes,Non-Graduate,Male,1
23,97261,68490106,398,No,Graduate,Male,0
29,267113,68491271,667,No,Graduate,Female,1
64,172545,68497012,745,No,Graduate,Male,1
59,334260,68517569,781,No,Non-Graduate,Female,1
31,188733,68549905,305,No,Non-Graduate,Male,0
35,350453,68614894,502,Yes,Graduate,Female,0
44,80091,68618066,501,No,Graduate,Male,0
40,192074,68647338,767,No,Non-Graduate,Female,1
48,169594,68661413,449,Yes,Non-Graduate,Male,1
52,66950,68709609,653,Yes,Graduate,Female,0
59,134816,68720071,372,No,Graduate,Male,0
57,86323,68755481,650,Yes,Graduate,Male,0
60,202058,68764453,345,Yes,Graduate,Female,0
37,49092,68785060,837,Yes,Graduate,Male,1
21,315493,68840705,577,No,Graduate,Male,1
61,177217,68846237,384,No,Non-Graduate,Female,0
51,324962,68851193,843,No,Non-Graduate,Female,1
61,301729,68853305,734,Yes,Graduate,Male,1
26,110697,68859448,391,Yes,Graduate,Female,0
52,59236,68882054,819,No,Non-Graduate,Male,1
42,51385,68966533,598,Yes,Non-Graduate,Male,1
34,289355,68977641,538,No,Graduate,Female,1
23,146150,69049583,633,No,Graduate,Female,1
33,384543,69096029,540,No,Graduate,Male,1
21,255943,69125675,368,No,Graduate,Female,0
34,246999,69155585,372,Yes,Non-Graduate,Female,0
53,255707,69161225,734,Yes,Graduate,Male,0
40,317542,69178281,746,Yes,Non-Graduate,Female,1
42,276157,69194278,671,Yes,Non-Graduate,Female,1
28,250183,69196509,322,No,Graduate,Male,1
32,202447,69200416,437,No,Graduate,Female,0
29,115872,69251584,696,No,Graduate,Female,1
22,46140,69271123,659,No,Graduate,Male,0
55,309962,69298986,683,Yes,Non-Graduate,Male,1
63,127325,69308432,792,No,Non-Graduate,Male,0
60,325218,69332753,715,No,Non-Graduate,Female,1
28,167878,69401237,461,Yes,Non-Graduate,Male,1
22,288042,69404226,723,Yes,Graduate,Female,1
27,58090,69409724,535,Yes,Graduate,Male,0
61,362553,69425512,562,No,Graduate,Male,1
61,76633,69434002,812,No,Non-Graduate,Female,0
60,59169,69437156,546,Yes,Graduate,Male,0
54,179379,69440855,554,No,Non-Graduate,Female,0
54,174841,69447345,633,Yes,Non-Graduate,Female,0
39,386645,69498761,721,No,Non-Graduate,Female,1
47,126601,69526641,739,Yes,Graduate,Male,0
61,327300,69570414,672,No,Graduate,Female,1
46,332579,69572946,677,No,Non-Graduate,Male,1
25,233456,69578486,562,Yes,Graduate,Male,0
50,123844,69582365,813,Yes,Graduate,Female,1
54,292544,69589814,383,Yes,Non-Graduate,Female,1
28,227849,69591919,312,Yes,Non-Graduate,Female,0
55,290012,69622685,631,No,Graduate,Male,1
35,63162,69663170,333,No,Non-Graduate,Female,0
33,333454,69711967,375,Yes,Graduate,Male,1
56,252911,69730076,514,Yes,Graduate,Male,1
42,70755,69732320,730,Yes,Non-Graduate,Female,1
23,161822,69770086,500,No,Graduate,Male,0
59,197145,69771744,524,Yes,Non-Graduate,Male,1
33,180212,69784744,442,Yes,Non-Graduate,Female,1
22,274957,69785971,382,No,Non-Graduate,Male,1
46,152201,69793850,741,No,Graduate,Male,1
32,59451,69798454,462,Yes,Graduate,Male,0
58,85641,69819366,722,Yes,Non-Graduate,Male,0
29,208337,69877991,561,No,Non-Graduate,Female,1
22,223117,69879315,650,Yes,Non-Graduate,Female,1
48,141070,69879484,319,Yes,Non-Graduate,Female,0
32,181771,69899460,765,No,Non-Graduate,Female,1
56,282597,69902857,305,No,Graduate,Male,1
34,147039,69907511,525,No,Graduate,Female,1
45,209216,69915039,699,No,Non-Graduate,Female,1
26,367909,69943529,715,Yes,Graduate,Male,1
42,262555,69972365,797,Yes,Graduate,Male,1
40,193364,69985656,786,No,Non-Graduate,Female,1
29,144034,70004065,723,Yes,Non-Graduate,Female,1
62,89202,70025732,591,No,Graduate,Female,0
23,161553,70095624,586,No,Graduate,Male,0
49,354199,70106952,706,No,Graduate,Male,1
53,343671,70112382,480,Yes,Graduate,Male,1
61,92227,70114217,556,Yes,Graduate,Male,0
34,269329,70118966,604,Yes,Non-Graduate,Female,1
53,360752,70160522,346,No,Graduate,Male,1
32,21881,70217936,491,Yes,Graduate,Male,0
31,388862,70271845,638,Yes,Non-Graduate,Female,1
54,163609,70284181,364,No,Non-Graduate,Male,0
30,151004,70301863,671,No,Graduate,Male,1
46,122166,70312660,792,Yes,Non-Graduate,Male,0
33,337455,70332138,615,No,Non-Graduate,Male,1
48,144232,70351431,314,No,Non-Graduate,Female,0
35,330109,70353363,476,No,Non-Graduate,Male,1
43,24137,70369745,545,Yes,Graduate,Male,0
31,386407,70413606,684,Yes,Non-Graduate,Male,1
52,225728,70418460,792,Yes,Non-Graduate,Male,1
38,44406,70455324,783,Yes,Non-Graduate,Male,0
42,329044,70499659,640,No,Graduate,Female,1
25,55709,70505107,682,Yes,Graduate,Male,0
63,282512,70518448,745,No,Graduate,Female,1
21,133655,70532417,429,Yes,Non-Graduate,Female,0
40,48718,70536796,395,No,Graduate,Female,0
63,360687,70542468,745,Yes,Graduate,Male,1
39,117206,70549324,719,No,Graduate,Female,0
28,117919,70570209,834,No,Graduate,Male,1
64,107566,70575843,690,Yes,Graduate,Male,0
50,155958,70601701,565,No,Non-Graduate,Female,0
22,233363,70604946,776,No,Non-Graduate,Male,1
49,27233,70607135,389,No,Graduate,Female,0
32,40187,70628176,662,No,Non-Graduate,Male,0
31,110385,70637929,365,Yes,Non-Graduate,Female,0
36,109941,70680533,802,No,Graduate,Female,1
21,263876,70693651,524,Yes,Graduate,Male,1
26,388773,70720681,778,Yes,Non-Graduate,Male,1
54,108720,70789877,843,Yes,Non-Graduate,Male,0
30,341802,70793641,815,Yes,Non-Graduate,Male,1
58,392330,70867552,823,Yes,Non-Graduate,Female,1
57,322862,70891081,717,Yes,Non-Graduate,Female,1
36,48756,70894808,416,No,Non-Graduate,Female,0
49,288508,70901028,317,Yes,Graduate,Female,1
28,271842,70901564,726,No,Graduate,Male,1
60,316560,70914652,489,No,Non-Graduate,Male,1
47,270768,70962805,484,No,Graduate,Female,1
51,275821,70968046,513,No,Graduate,Female,1
42,235657,71008890,641,Yes,Graduate,Male,1
58,398185,71036294,454,No,Non-Graduate,Male,1
37,71012,71076738,404,Yes,Graduate,Male,0
47,288185,71090450,471,Yes,Graduate,Male,1
36,114533,71100781,683,Yes,Non-Graduate,Female,0
61,308646,71101891,300,Yes,Graduate,Male,1
50,319189,71177825,575,No,Graduate,Female,1
49,161964,71182491,799,Yes,Graduate,Male,1
45,396671,71219185,383,No,Graduate,Male,1
54,252520,71258388,727,Yes,Non-Graduate,Female,1
42,376843,71280324,559,Yes,Non-Graduate,Female,1
25,278245,71284530,560,No,Graduate,Male,1
34,51826,71291839,396,Yes,Graduate,Male,1
43,173956,71325194,414,No,Non-Graduate,Male,0
42,358250,71328093,650,No,Graduate,Male,1
35,323075,71332584,420,No,Graduate,Male,1
28,231655,71355207,435,No,Graduate,Male,1
64,83884,71385524,794,Yes,Non-Graduate,Female,1
63,239894,71392962,687,Yes,Graduate,Female,1
55,210043,71420128,732,No,Non-Graduate,Female,0
36,156949,71434460,751,Yes,Graduate,Male,1
40,357753,71442356,737,No,Non-Graduate,Female,1
28,97924,71494843,655,Yes,Non-Graduate,Male,0
23,158982,71496441,385,Yes,Non-Graduate,Female,1
46,109367,71552358,359,Yes,Non-Graduate,Male,0
49,371136,71561995,323,Yes,Non-Graduate,Female,1
48,360362,71582452,667,Yes,Non-Graduate,Female,1
26,176810,71592255,740,No,Graduate,Female,1
43,172948,71596239,584,No,Graduate,Female,1
42,325934,71631140,335,Yes,Non-Graduate,Male,1
49,84340,71631625,328,No,Non-Graduate,Male,0
46,181297,71650400,773,No,Graduate,Female,1
40,244923,71657711,430,No,Graduate,Male,0
43,22637,71677572,497,No,Non-Graduate,Male,0
45,127792,71678376,613,Yes,Graduate,Female,1
37,106489,71706690,758,No,Graduate,Female,1
60,232826,71750677,396,No,Graduate,Female,1
51,257103,71758460,682,Yes,Non-Graduate,Female,1
34,228606,71769155,727,No,Non-Graduate,Male,1
40,254484,71791888,484,Yes,Non-Graduate,Female,1
44,33731,71855469,610,Yes,Graduate,Male,0
36,85867,71863923,722,No,Graduate,Male,0
50,107876,71880379,550,Yes,Graduate,Male,0
55,342768,71890737,411,No,Non-Graduate,Male,1
42,23174,71901833,697,Yes,Graduate,Male,0
47,176177,71940563,720,No,Non-Graduate,Male,0
23,358317,71949029,544,Yes,Non-Graduate,Female,1
38,188112,71989671,662,No,Non-Graduate,Male,1
60,166109,72000042,778,No,Graduate,Male,1
55,325442,72039655,452,No,Graduate,Male,1
39,86617,72039715,753,No,Non-Graduate,Male,1
22,230809,72043055,539,No,Graduate,Male,1
32,379496,72044097,402,No,Graduate,Male,1
56,175666,72054364,754,Yes,Graduate,Male,0
29,286186,72119647,672,Yes,Graduate,Male,1
46,164378,72133341,349,Yes,Non-Graduate,Male,0
24,304965,72188262,634,Yes,Graduate,Female,1
36,294349,72197975,698,No,Non-Graduate,Male,1
60,125924,72252245,411,No,Graduate,Female,0
59,60149,72256820,369,Yes,Non-Graduate,Male,0
42,298763,72275083,746,Yes,Graduate,Male,1
59,261605,72323361,474,Yes,Non-Graduate,Female,1
61,335783,72356128,322,No,Graduate,Female,1
34,278228,72392897,530,No,Non-Graduate,Male,1
40,293945,72395337,838,Yes,Non-Graduate,Female,1
59,186239,72463355,491,No,Graduate,Male,0
36,35479,72500726,749,Yes,Non-Graduate,Female,0
39,53734,72507867,775,Yes,Graduate,Female,0
52,195212,72563408,727,No,Graduate,Male,1
29,334444,72569350,699,Yes,Graduate,Female,1
32,264159,72581626,563,No,Non-Graduate,Female,1
62,381659,72591888,522,Yes,Non-Graduate,Female,1
52,144277,72601435,469,No,Graduate,Female,1
62,285406,72637077,585,Yes,Non-Graduate,Male,1
50,320589,72666495,749,No,Graduate,Female,1
58,310458,72686632,716,No,Non-Graduate,Female,1
37,324915,72690808,842,No,Non-Graduate,Female,1
37,340032,72696422,527,Yes,Graduate,Male,1
33,326792,72719214,704,No,Graduate,Male,1
36,328372,72737599,317,No,Graduate,Male,1
21,287439,72754363,759,No,Graduate,Female,1
34,245568,72771884,722,No,Graduate,Female,1
59,124843,72787707,333,Yes,Graduate,Female,0
37,253169,72799799,442,Yes,Graduate,Male,1
54,273724,72827929,726,No,Non-Graduate,Male,1
53,251189,72885898,348,Yes,Graduate,Male,0
50,97225,72886940,378,Yes,Non-Graduate,Female,0
